"id","name","sku","url","price","wholesaleprice","firstsaleprice","secondsaleprice","specialpriceto","specialpricefrom","image","category","quantity",
"483","American Diamond Juda","Juda-044-9999-AD","","3200","3200","","","0000-00-00","0000-00-00","Juda-044-9999-01-(1).jpg","American Diamond Juda","10",
"482","American Diamond Juda","Juda-235-137-AD","","2500","2500","","","0000-00-00","0000-00-00","Juda-235-137-01-(2).jpg","American Diamond Juda","10",
"481","American Diamond Juda","Juda-233-137-AD","","2700","2700","","","0000-00-00","0000-00-00","image_1433482773_Juda-233-137-01-(1).JPG","American Diamond Juda","10",
"480","American Diamond Juda","Juda-243-137-AD","","2700","2700","","","0000-00-00","0000-00-00","image_1433482595_Juda-243-137-AD.jpg","American Diamond Juda","10",
"479","American Diamond Juda","Juda-234-137-AD","","3500","3500","","","0000-00-00","0000-00-00","Juda-234-137-01-(1).jpg","American Diamond Juda","10",
"478","American Diamond Juda","Juda-229-137-AD","","3000","3000","","","0000-00-00","0000-00-00","Juda-229-137-01-(2).jpg","American Diamond Juda","10",
"477","American Diamond Juda","Juda-228-137-AD","","2450","2450","","","0000-00-00","0000-00-00","Juda-228-137-01-(1).jpg","American Diamond Juda","10",
"476","American Diamond Juda","Juda-241-137-AD","","4200","4200","","","0000-00-00","0000-00-00","Juda-241-137-01-(1).jpg","American Diamond Juda","10",
"475","American Diamond Juda","Juda-237-137-AD","","2750","2750","","","0000-00-00","0000-00-00","Juda-237-137-01-(1).jpg","American Diamond Juda","10",
"474","American Diamond Juda","Juda-238-137-AD","","3800","3800","","","0000-00-00","0000-00-00","image_1433482138_Juda-238-137-AD.jpg","American Diamond Juda","10",
"473","American Diamond Juda","Juda-239-137-AD","","3800","3800","","","0000-00-00","0000-00-00","Juda-239-137-01-(1).jpg","American Diamond Juda","10",
"472","American Diamond Juda","Juda-038-9066-AD","","2500","2500","","","0000-00-00","0000-00-00","Juda-038-9066-01-(3).jpg","American Diamond Juda","10",
"471","American Diamond Juda","Juda-036-9066-AD","","3850","3850","","","0000-00-00","0000-00-00","Juda-036-9066-01-(1).jpg","American Diamond Juda","10",
"470","American Diamond Juda","Juda-177-25-AD","","6350","6350","","","0000-00-00","0000-00-00","Juda-177-25-01-(1).jpg","American Diamond Juda","10",
"469","American Diamond Juda","Juda-232-137-AD","","3000","3000","","","0000-00-00","0000-00-00","Juda-232-137-01-(1).jpg","American Diamond Juda","10",
"468","American Diamond Juda","Juda-240-137-AD","","5550","5550","","","0000-00-00","0000-00-00","Juda-240-137-01-(1).jpg","American Diamond Juda","10",
"467","Micro Juda","Juda-276-68-MC","","2350","2350","","","0000-00-00","0000-00-00","image_1433426955_Juda-276-68-01_(1).jpg","MICRO JUDA","10",
"466","Micro Juda","Juda-283-68-MC","","990","990","","","0000-00-00","0000-00-00","Juda-283-68-01-(1).jpg","MICRO JUDA","10",
"465","Antique Juda","Juda-008-9025-AT","","1075","1075","","","0000-00-00","0000-00-00","image_1433480755_Juda-008-9025-01-(1).JPG","AQ JUDA","10",
"464","Antique Juda","Juda-203-16-AT","","850","850","","","0000-00-00","0000-00-00","Juda-203-16-01-(1).jpg","AQ JUDA","10",
"463","Antique Juda","Juda-221-06-AT","","2600","2600","","","0000-00-00","0000-00-00","Juda-221-06-01-(1).jpg","AQ JUDA","10",
"462","Antique Juda","Juda-213-06-AT","","1650","1650","","","0000-00-00","0000-00-00","Juda-213-06-01-(1).jpg","AQ JUDA","10",
"461","Antique Juda","Juda-210-06-AT","","3200","3200","","","0000-00-00","0000-00-00","Juda-210-06-(01).jpg","AQ JUDA","10",
"460","Antique Juda","Juda-219-06-AT","","4800","4800","","","0000-00-00","0000-00-00","Juda-219-06-(01)AT.jpg","AQ JUDA","10",
"459","Vilandi Set","Set-9488-24-VL","","31400","31400","","","0000-00-00","0000-00-00","Set-9488-24-VL.jpg","Vilandi Necklace Set","10",
"457","Pearl Mala","Mala-1645-138-PRL","","7500","7500","","","0000-00-00","0000-00-00","MALA-1645-138-PRL.jpg","Pearl Mala","10",
"456","Peral Mala","Mala-1641-138-PRL","","17000","17000","","","0000-00-00","0000-00-00","MALA-1641-138-PRL.jpg","Pearl Mala","10",
"455","Pearl Mala ","Mala-1648-138-PRL","","16000","16000","","","","","image_1433395084_Set-1648-138-01-(1).jpg","Pearl Mala","10",
"454","American Diamond Necklace Set","Set-9535-33-AD","","11500","11500","","","0000-00-00","0000-00-00","image_1433395873_Set-9535-33-01-(4).jpg,image_1433395833_Set-9535-33-01-(1).jpg,image_1433395852_Set-9535-33-01-(3).jpg","AD NECKLACE SET,AD NECKLACE SET,AD NECKLACE SET","10",
"453","American Diamond Set","Set-9536-33-AD","","9990","9990","","","0000-00-00","0000-00-00","image_1434356984_Set-9536-33-01-(1).jpg,image_1434357038_Set-9536-33-01-(2).jpg,image_1434357063_Set-9536-33-01-(3).jpg","AD NECKLACE SET,AD NECKLACE SET,AD NECKLACE SET","10",
"452","Vilandi Set","Set-7848-16-VL","","25500","25500","","","0000-00-00","0000-00-00","image_1433396433_Set-7848-16-01-(1).jpg,image_1433396458_Set-7848-16-01-(3).jpg,image_1433396477_Set-7848-16-01-(4).jpg,image_1433396433_Set-7848-16-01-(1).jpg,image_1433396458_Set-7848-16-01-(3).jpg,image_1433396477_Set-7848-16-01-(4).jpg","American Diamond Necklace Set,American Diamond Necklace Set,American Diamond Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"451","American Diamond Necklace Set","Set-9537-33-AD","","10500","10500","","","0000-00-00","0000-00-00","image_1433396236_Set-9537-33-01-(1).jpg,image_1433396258_Set-9537-33-01-(3).jpg,image_1433396278_Set-9537-33-01-(4).jpg","AD NECKLACE SET,AD NECKLACE SET,AD NECKLACE SET","10",
"450","American Diamond Necklace Set","Set-9534-33-AD","","9150","9150","","","0000-00-00","0000-00-00","image_1433401270_Set-9534-33-01-(4).jpg,image_1433401158_Set-9534-33-01-(1).jpg,image_1433401254_Set-9534-33-01-(3).jpg","AD NECKLACE SET,AD NECKLACE SET,AD NECKLACE SET","10",
"449","American Diamond","Set-9540-33-VL ","","12500","12500","","","","","image_1435047026_Set-9540-33-01-(3).jpg,image_1435047049_Set-9540-33-01-(4).jpg","American Diamond Necklace Set,American Diamond Necklace Set","10",
"448","Vilandi Set ","Set-9495-13-VL ","","12500","12500","","","","","image_1433401918_Set-9495-13-01-(4).jpg,image_1433401778_Set-9495-13-01-(1).jpg,image_1433401901_Set-9495-13-01-(3).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"447","Vilandi Set ","Set-8445-13-VL ","","17650","17650","","","","","Set-8445-13-VL.jpg","Vilandi Necklace Set","10",
"446","Vilandi Set ","Set-9327-24-VL","","8280","8280","","","","","Set-9327-24-VL.jpg","Vilandi Necklace Set","10",
"445","Vilandi Set","Set-9514-57-VL","","55000","55000","","","0000-00-00","0000-00-00","image_1433922104_Set-9514-57-01-(1).jpg,image_1433922115_Set-9514-57-01-(3).jpg,image_1433922126_Set-9514-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"444","Vilandi Set ","Set-8779-57-VL ","","16500","16500","","","","","image_1433400662_Set-8779-57-01-(1).jpg,image_1433400677_Set-8779-57-01-(5).jpg,image_1433400690_Set-8779-57-01-(6).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"443","Vilandi Set ","Set-8439-13-VL ","","17095","17095","","","","","Set-8439-13-VL.jpg","Vilandi Necklace Set","10",
"442","Kundan ","Set-9487-56-KD ","","7500","7500","","","","","image_1437026994_Set-9487-56-01-(1).jpg,image_1437025138_Set-9487-56-01 (3).JPG,image_1437025161_Set-9487-56-01 (4).JPG","Kundan,Kundan,Kundan","10",
"441","Kundan ","Set-9493-100-KD","","8695","8695","","","","","image_1433401199_Set-9495-13-01-(1).jpg,image_1433401224_Set-9493-100-01-(3).jpg,image_1433401242_Set-9493-100-01-(4).jpg","Kundan,Kundan,Kundan","10",
"440","Kundan","Set-9494-100-KD","","9250","9250","","","0000-00-00","0000-00-00","image_1433401542_Set-9494-100-01-(1).jpg,image_1433401559_Set-9494-100-01-(3).jpg,image_1433401595_Set-9494-100-01-(4).jpg","Kundan,Kundan,Kundan","10",
"439","Vilandi Set ","Set-9448-13-VL ","","18000","18000","","","","","Set-9448-13-VL.jpg","Vilandi Necklace Set","10",
"438","Vilandi Set ","Set-8442-13-VL","","25450","25450","","","","","Set-8442-13-VL.jpg","Vilandi Necklace Set","10",
"437","Vilandi Set ","Set-9481-13-VL","","29800","29800","","","","","image_1433401883_Set-9481-13-VL.jpg","Vilandi Necklace Set","10",
"436","Vilandi Set","Set-9485-56-VL","","11950","11950","","","","","image_1433500724_Set-9485-56-01 (4).JPG,image_1433402290_Set-9485-56-01-(1).jpg,image_1433402316_Set-9485-56-01-(3).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"435","Vilandi Set","Set-9457-100-KD","","15500","15500","","","","","image_1433582712_Set-9457-100-01-(1).jpg,image_1433582766_Set-9457-100-01-(3).jpg,image_1433582790_Set-9457-100-01-(5).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"434","Vilandi Set","Set-7828-16-VL","","15500","15500","","","","","image_1433402733_Set-7828-16-01-(1).jpg,image_1433402748_Set-7828-16-01-(3).jpg,image_1433402763_Set-7828-16-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"433","Kundan ","Set-9456-100-KD","","15500","15500","","","","","image_1439547186_Set-9456-100-01-(3)new.jpg,image_1439547204_Set-9456-100-01-(4)new.jpg,image_1439546973_Set-9456-100-01-(1)new.jpg","Kundan,Kundan,Kundan","10",
"432","Vilandi Set ","Set-9489-24-VL","","29800","29800","","","","","Set-9489-24-VL.jpg","Vilandi Necklace Set","10",
"431","Vilandi Set ","Set-8464-56-VL ","","28995","28995","","","","","image_1433403039_Set-8464-56-01-(1).jpg,image_1433403065_Set-8464-56-01-(3).jpg,image_1433403084_Set-8464-56-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"430","Vilandi Set ","Set-9444-55-VL ","","15500","15500","","","","","image_1433593074_Set-9444-55-01-VL.jpg,image_1433593084_Set-9444-55-01-(3).jpg,image_1433593093_Set-9444-55-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"429","Vilandi Set ","Set-8466-56-VL ","","13995","13995","","","","","image_1433403336_Set-8466-56-01-(1).jpg,image_1433403378_Set-8466-56-01-(4).jpg,image_1433403399_Set-8466-56-01-(5).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"428","Vilandi Set ","Set-9160-55-VL ","","30750","30750","","","","","image_1433403550_Set-9160-55-01-(4).jpg,image_1433403488_Set-9160-55-01-(1).jpg,image_1433403535_Set-9160-55-01-(3).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"427","Vilandi Set","Set-8470-56-VL","","12500","12500","","","","","image_1433403670_Set-8470-56-01-(1).jpg,image_1433403691_Set-8470-56-01-(3).jpg,image_1433403705_Set-8470-56-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"426","Vilandi Set ","Set-7919-16-Vl ","","38000","38000","","","","","image_1433584497_Set-7919-16-01-(1).jpg,image_1433584509_Set-7919-16-01-(4).jpg,image_1433584524_Set-7919-16-01-(5).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"425","Vilandi Set ","Set-8768-57-Vl ","","22500","22500","","","","","image_1433403931_Set-8768-57-01-(5).jpg,image_1433403872_Set-8768-57-01-(1).jpg,image_1433403890_Set-8768-57-01-(3).jpg,image_1433403905_Set-8768-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"424","Vilandi Set ","Set-9475-56-VL ","","13500","13500","","","","","image_1433404384_Set-9475-56-01--(1).jpg,image_1433404407_Set-9475-56-01--(3).jpg,image_1433404421_Set-9475-56-01--(4).jpg,image_1433404440_Set-9475-56-01--(5).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"423","Vilandi Set ","Set-8614-24-VL ","","15600","15600","","","","","image_1433404579_Set-8614-24-01-(3).jpg,image_1433404596_Set-8614-24-01-(4).jpg,image_1433404553_Set-8614-24-01-(1).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"422","Vilandi Set ","Set-9480-13-VL ","","16000","16000","","","","","image_1433588406_Set-9480-13-01-(1).jpg,image_1433588430_Set-9480-13-01-(3).jpg","Vilandi Necklace Set,Vilandi Necklace Set","10",
"421","Vilandi Set ","Set-9466-56-VL ","","15550","15550","","","","","image_1433584674_Set-9466-56-01-(1).jpg,image_1433584687_Set-9466-56-01-(3).jpg,image_1433584700_Set-9466-56-01-(5).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"420","Vilandi Set ","Set-8463-56-VL","","23995","23995","","","","","image_1433585943_Set-8463-56-01-(1).jpg,image_1433585953_Set-8463-56-05.jpg","Vilandi Necklace Set,Vilandi Necklace Set","10",
"419","Vilandi Set","Set-8534-16-VL ","","33500","33500","","","","","image_1433590883_Set-8534-16-01-(3).jpg,image_1433590895_Set-8534-16-01-(4).jpg,image_1433590782_Set-8534-16-01-(1).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"418","Vilandi Set ","Set-8492-13-VL","","22760","22760","","","","","Set-8492-13-VL.jpg","Vilandi Necklace Set","10",
"417","Vilandi Set","Set-8531-13-VL ","","26800","26800","","","","","Set-8531-13-VL.jpg","Vilandi Necklace Set","10",
"416","Vilandi Set ","Set-9463-56-Vl ","","15500","15500","","","","","image_1433588863_Set-9463-56-01-(1).jpg,image_1433588884_Set-9463-56-01-(3).jpg,image_1433588893_Set-9463-56-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"415","Vilandi Set ","Set-9156-55-VL","","21500","21500","","","","","image_1433405909_Set-9156-55-01-(1).jpg,image_1433405930_Set-9156-55-01-(3).jpg","Vilandi Necklace Set,Vilandi Necklace Set","10",
"414","Vilandi Set","Set-8469-56-VL ","","11995","11995","","","","","image_1433406921_Set-8469-56-01-(5).jpg,image_1433406879_Set-8469-56-01-(1).jpg,image_1433406900_Set-8469-56-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"413","Vilandi Set ","Set-8765-57-VL ","","25850","25850","","","","","image_1433407008_Set-8765-57-01-(1).jpg,image_1433407029_Set-8765-57-01-(3).jpg","Vilandi Necklace Set,Vilandi Necklace Set","10",
"412","Vilandi Set ","Set-9467-56-VL ","","19250","19250","","","","","image_1433589208_Set-9467-56-01-(1).jpg,image_1433589229_Set-9467-56-01-(3).jpg,image_1433589250_Set-9467-56-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"411","Vilandi Set ","Set-9332-56-VL ","","14500","14500","","","","","image_1433589548_Set-9332-56-01-(3).jpg,image_1433589559_Set-9332-56-01-(4).jpg,image_1433589534_Set-9332-56-01-(1).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"410","Vilandi Set ","Set-9419-57-VL ","","23500","23500","","","","","image_1433589918_Set-9419-57-01-(1).jpg,image_1433589932_Set-9419-57-01-(2).jpg,image_1433589950_Set-9419-57-01-(3).jpg,image_1433589970_Set-9419-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"409","Vilandi Set ","Set-9453-57-VL ","","13500","13500","","","","","image_1433591337_Set-9453-57-01-(1).jpg,image_1433591395_Set-9453-57-01-(3).jpg,image_1433591459_Set-9453-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"408","Vilandi Set ","Set-9318-68-VL ","","35000","35000","","","","","image_1433587307_Set-9318-68-01-(4).jpg,image_1433587283_Set-9318-68-01-(1).jpg,image_1433587295_Set-9318-68-01-(3).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"407","Vilandi Set","Set-5761-57-VL ","","20650","20650","","","","","image_1433587043_Set-5761-57-01-(2).jpg,image_1433587098_Set-5761-57-01-(4).jpg,image_1433587109_Set-5761-57-01-(5).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"406","Vilandi Set ","Set-9504-16-VL","","14500","14500","","","","","image_1433411259_Set-9504-16-01-(1).jpg,image_1433411279_Set-9504-16-01-(3).jpg,image_1433411296_Set-9504-16-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"405","Vilandi Pendent Set ","PDS-2069-16-VL","","19500","19500","","","","","image_1433411516_Set-2069-16-01.jpg","Vilandi Pendent Set","10",
"404","Pearl Mala ","Mala-1639-24-PRL","","30000","30000","","","","","image_1434357261_Mala-1639-24-01-(3).jpg,image_1434374892_Mala-1639-24-01-(1).jpg","Pearl Mala,Pearl Mala","10",
"403","Vilandi Set ","Set-9424-24-VL ","","25000","25000","","","","","image_1433411913_Set-9424-24-01-(1).jpg,image_1433411936_Set-9424-24-01-(3).jpg,image_1434619982_Set-9424-24-01 (4) - Copy copy.jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"402","Vilandi Set ","Set-7801-16-VL ","","19500","19500","","","","","image_1433412154_Set-7801-16-01-(1).jpg,image_1433412168_Set-7801-16-01-(4).jpg,image_1433412181_Set-7801-16-01-(5).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"401","Vilandi Set ","Set-9526-16-VL ","","16500","16500","","","","","image_1433592519_Set-9526-16-01-(5).jpg,image_1433586922_Set-9526-16-01-(1).jpg,image_1433592458_Set-9526-16-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"400","Vilandi Set","Set-7852-16-VL","","29950","29950","","","0000-00-00","0000-00-00","image_1433412472_Set-7852-16-01-(1).jpg,image_1433412505_Set-7852-16-01-(3).jpg,image_1433412519_Set-7852-16-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"399","Vilandi Set ","Set-7705-24-VL","","20500","20500","","","","","image_1433412596_Set-7705-24-01-(1).jpg,image_1433412610_Set-7705-24-01-(3).jpg,image_1433412621_Set-7705-24-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"398","Vilandi Set","Set-7262-16-VL","","20500","20500","","","","","image_1433412711_Set-7262-16-01-(1).jpg,image_1433412723_Set-7262-16-01-(3).jpg","Vilandi Necklace Set,Vilandi Necklace Set","10",
"397","American Diamond Necklace Set","Mala-1576-24-AD","","35400","35400","","","0000-00-00","0000-00-00","image_1433412795_Mala-1576-24-01-(1).jpg,image_1433412804_Mala-1576-24-01-(3).jpg","AD NECKLACE SET,AD NECKLACE SET","10",
"396","Vilandi Set ","Set-9040-24-VL ","","45500","45500","","","","","image_1433412896_Set-9040-24-01-(3).jpg,image_1433412922_Set-9040-24-01-(4).jpg,image_1433412877_Set-9040-24-01-(1).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"395","Pearl Mala","Set-1637-24-PRL","","18500","18500","","","0000-00-00","0000-00-00","image_1434347324_Mala-1637-24-01-(3).jpg,image_1434347334_Mala-1637-24-01-(4).jpg","Pearl Mala,Pearl Mala","10",
"394","Pearl Mala","Set-1638-24-PRL","","18500","18500","","","0000-00-00","0000-00-00","image_1433413283_Mala-1638-24-01-(1).jpg,image_1433413300_Mala-1638-24-01-(3).jpg,image_1433413311_Mala-1638-24-01-(5).jpg","Pearl Mala,Pearl Mala,Pearl Mala","10",
"393","Vilandi Set","Set-4383-16-VL ","","32000","32000","","","","","image_1433413399_Set-4383-16-01-(1).jpg,image_1433413414_Set-4383-16-01-(4).jpg,image_1433413428_Set-4383-16-01-(5).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"392","Vilandi Set ","Set-8771-57-VL ","","21000","21000","","","","","image_1433413499_Set-8771-57-01-(1).jpg,image_1433413522_Set-8771-57-01-(3).jpg,image_1433413553_Set-8771-57-01-(6).jpg,image_1437028954_Set-8771-57-01 (5).JPG","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"391","Vilandi Set ","Set-8789-57-VL ","","12000","12000","","","","","image_1433413648_Set-8789-57-01-(3).jpg,image_1433413669_Set-8789-57-01-(4).jpg,image_1433413627_Set-8789-57-01-(1).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"390","Vilandi Set","Set-9154-55-VL ","","29990","29990","","","","","Set-9154-55-VL.jpg","Vilandi Necklace Set","10",
"389","Vilandi Set ","Set-8565-16-VL ","","16500","16500","","","","","image_1433413788_Set-8565-16-01-(1).jpg,image_1433413816_Set-8565-16-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set","10",
"388","Vilandi Set ","Set-9418-57-VL ","","19990","19990","","","","","image_1433591904_Set-9418-57-01-(1).jpg,image_1433591922_Set-9418-57-01-(3).jpg,image_1433591961_Set-9418-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"387","Vilandi Set","Set-9166-56-VL","","21500","21500","","","0000-00-00","0000-00-00","image_1433414003_Set-9166-56-01-(1).jpg,image_1433414056_Set-9166-56-01-(4).jpg,image_1437029105_Set-9166-56-01 (5).JPG","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"386","Vilandi Set ","Set-9527-13-VL ","","22950","22950","","","","","Set-9527-13-VL.jpg","Vilandi Necklace Set","9",
"385","Vilandi Set ","Set-4382-16-VL ","","28500","28500","","","","","image_1433414253_Set-4382-16-01-(4).jpg,image_1433414222_Set-4382-16-01-(1).jpg,image_1433414236_Set-4382-16-01-(3).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"384","Vilandi Set ","Set-9464-56-VL","","15650","15650","","","","","image_1433414833_Set-9464-56-01-(1).jpg,image_1433414850_Set-9464-56-01 (3).jpg,image_1433414868_Set-9464-56-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"383","Vilandi Set ","Set-7823-16-VL","","19500","19500","","","","","image_1433414938_Set-7823-16-01-(1).jpg,image_1433414952_Set-7823-16-01-(3).jpg,image_1433414975_Set-7823-16-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"382","Vilandi Set ","Set-5745-24-VL ","","33500","33500","","","","","image_1433585664_Set-5745-24-01-(4).jpg,image_1433585637_Set-5745-24-01-(1).jpg","Vilandi Necklace Set,Vilandi Necklace Set","10",
"381","Vilandi Set ","Set-8590-16-VL ","","18500","18500","","","","","image_1433415127_Set-8590-16-01-(1).jpg,image_1433415146_Set-8590-16-01-(3).jpg,image_1433415169_Set-8590-16-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"380","Vilandi Set","Set-8234-16-VL","","18500","18500","","","0000-00-00","0000-00-00","image_1433415259_Set-8234-16-01-(1).jpg,image_1433415282_Set-8234-16-01-(3).jpg,image_1433415304_Set-8234-16-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","-14",
"379","Vilandi ","PDS-2375-16-VL","","18500","18500","","","","","image_1433415363_PDS-2375-16-01-(1).jpg,image_1433415379_PDS-2375-16-01-(3).jpg,image_1433415391_PDS-2375-16-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"378","American Diamond Necklace Set","Set-8259-24-AD","","21000","21000","","","","","image_1433338462_Set-8259-24-01-(2).jpg,image_1433338477_Set-8259-24-01-(4).jpg","AD NECKLACE SET,AD NECKLACE SET","4",
"377","Vilandi Set","Set-8809-57-VL","","5250","5250","","","","","image_1433338320_Set-8809-57-01-(1).jpg,image_1433338333_Set-8809-57-01-(3).jpg,image_1433338343_Set-8809-57-01-(4).jpg,image_1433338320_Set-8809-57-01-(1).jpg,image_1433338333_Set-8809-57-01-(3).jpg,image_1433338343_Set-8809-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"376","Vilandi Set","Set-9170-56-VL ","","9650","9650","","","","","image_1433338223_Set-9170-56-01-(1).jpg,image_1433338233_Set-9170-56-01-(2).jpg,image_1433338244_Set-9170-56-01-(3).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"375","Vilandi Set","Set-8816-57-VL ","","5850","5850","","","","","image_1433338146_Set-8816-57-01-(1).jpg,image_1433338155_Set-8816-57-01-(3).jpg,image_1433338165_Set-8816-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"374","Vilandi Set ","Set-8804-57-VL ","","7000","7000","","","","","image_1433338060_Set-8804-57-01-(1).jpg,image_1433338073_Set-8804-57-01-(3).jpg,image_1433338082_Set-8804-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","-7",
"373","Vilandi Set ","Set-8559-57-VL ","","8750","8750","","","","","image_1433337883_Set-8559-57-01-(1).jpg,image_1433337896_Set-8559-57-01-(3).jpg,image_1433337910_Set-8559-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"372","Vilandi Set ","Set-9335-56-VL ","","12350","12350","","","","","image_1433415676_Set-9335-56-01-(1).jpg,image_1433415694_Set-9335-56-01-(3).jpg,image_1433415717_Set-9335-56-01-(8).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"371","Vilandi Set ","Set-9053-24-VL ","","7350","7350","","","","","image_1433336861_Set-9053-24-01-(1).jpg,image_1433336871_Set-9053-24-01-(3).jpg,image_1433336884_Set-9053-24-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"370","Vilandi Set ","Set-8796-57-VL ","","8490","8490","","","","","image_1433336769_Set-8796-57-01-(1).jpg,image_1433336781_Set-8796-57-01-(3).jpg,image_1433336793_Set-8796-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"369","Vilandi Set ","Set-9030-24-VL ","","9950","9950","","","","","image_1433336688_Set-9030-24-01-(1).jpg,image_1433336699_Set-9030-24-01-(3).jpg,image_1433336711_Set-9030-24-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"368","Vilandi Set ","Set-8811-57-VL ","","6450","6450","","","","","image_1433336597_Set-8811-57-01-(1).jpg,image_1433336611_Set-8811-57-01-(3).jpg,image_1433336623_Set-8811-57-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
"367","Vilandi Set ","Set-8562-16-VL ","","14000","14000","","","","","image_1433336470_Set-8562-16-01-(1).jpg,image_1433336481_Set-8562-16-01-(3).jpg,image_1433336492_Set-8562-16-01-(4).jpg","Vilandi Necklace Set,Vilandi Necklace Set,Vilandi Necklace Set","10",
